"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.556603750E0,2.598876572E1,-3.998142242E1,-7.960807800E0,4.834567761E1
2.566642750E0,2.589433479E1,-3.976679611E1,-8.065216064E0,4.813483518E1
2.576682750E0,2.598077774E1,-3.994858170E1,-8.021903992E0,4.832433067E1
2.586721750E0,2.613620949E1,-4.000284195E1,-8.003982544E0,4.844989729E1
2.596760750E0,2.594783783E1,-3.981268311E1,-7.843795776E0,4.816497852E1
2.606799750E0,2.578478241E1,-4.001115799E1,-8.126228333E0,4.828854268E1
2.616838750E0,2.589640617E1,-3.992219162E1,-7.927162170E0,4.824152917E1
2.626877750E0,2.590245628E1,-4.012992477E1,-8.105178833E0,4.844627981E1
2.636916750E0,2.592786598E1,-3.998511505E1,-7.745613098E0,4.828103336E1
2.646956750E0,2.599073601E1,-4.018041992E1,-8.110130310E0,4.853615886E1
2.656995750E0,2.609225655E1,-4.010297012E1,-7.718605042E0,4.846267562E1
2.667034750E0,2.615338516E1,-3.996630859E1,-7.820854187E0,4.839908200E1
2.677073750E0,2.613592911E1,-4.010725403E1,-7.902473450E0,4.851935390E1
2.687112750E0,2.624705315E1,-4.011093140E1,-8.006790161E0,4.859941672E1
2.697151750E0,2.618399429E1,-4.001922607E1,-8.005844116E0,4.848952003E1
2.707190750E0,2.632789803E1,-4.015810013E1,-7.997283936E0,4.868046601E1
2.717230750E0,2.628368759E1,-4.017270279E1,-7.701225281E0,4.862085102E1
2.727269750E0,2.615061569E1,-4.014335632E1,-8.011405945E0,4.857495634E1
2.737308750E0,2.621652985E1,-4.004394531E1,-8.117156982E0,4.854598058E1
2.747347750E0,2.600230026E1,-4.011938477E1,-7.938110352E0,4.846337018E1
2.757386750E0,2.602310944E1,-4.020829391E1,-8.023445129E0,4.856217454E1
2.767425750E0,2.621316338E1,-4.011597061E1,-8.133453369E0,4.860631745E1
2.777464750E0,2.605320358E1,-4.016813660E1,-8.311157227E0,4.859345583E1
2.787504750E0,2.613600540E1,-4.005600739E1,-8.153053284E0,4.851852001E1
2.797543750E0,2.627784729E1,-4.014093399E1,-8.189376831E0,4.867120024E1
2.807582750E0,2.616991425E1,-4.006853867E1,-8.241142273E0,4.856200808E1
2.817621750E0,2.620442963E1,-4.003270721E1,-8.148567200E0,4.853543990E1
2.827660750E0,2.612155342E1,-3.995935059E1,-8.226387024E0,4.844335554E1
2.837699750E0,2.605194473E1,-3.996124268E1,-8.108711243E0,4.838755975E1
2.847738750E0,2.618226051E1,-3.979639053E1,-8.187156677E0,4.833521490E1
2.857778750E0,2.597624016E1,-3.980678177E1,-8.356674194E0,4.826156785E1
2.867817750E0,2.605241776E1,-3.987381744E1,-8.115394592E0,4.831676125E1
2.877856750E0,2.605777931E1,-3.992081833E1,-8.344520569E0,4.839742372E1
2.887895750E0,2.610586166E1,-3.990645981E1,-8.029747009E0,4.835822975E1
2.897934750E0,2.610898972E1,-3.985425568E1,-8.051513672E0,4.832047094E1
2.907973750E0,2.612222672E1,-3.984939575E1,-8.125007629E0,4.833591645E1
2.918012750E0,2.594858742E1,-3.993354797E1,-8.321563721E0,4.834527759E1
2.928051750E0,2.612714767E1,-4.006548309E1,-8.106819153E0,4.851382584E1
2.938091750E0,2.597708130E1,-4.012615204E1,-8.209960938E0,4.850072462E1
2.948130750E0,2.597708130E1,-4.012615204E1,-8.209960938E0,4.850072462E1
2.958169750E0,2.612522697E1,-4.002644348E1,-8.190643311E0,4.849464197E1
2.968208750E0,2.613095284E1,-4.003726578E1,-8.154502869E0,4.850056973E1
2.978247750E0,2.613664246E1,-3.995819092E1,-7.843116760E0,4.838693606E1
2.988286750E0,2.599621201E1,-4.003937531E1,-8.185890198E0,4.843514645E1
2.998325750E0,2.614971924E1,-3.999797821E1,-7.943206787E0,4.844316888E1
3.008365750E0,2.608350754E1,-4.010785675E1,-8.044227600E0,4.851493725E1
3.018404750E0,2.609162521E1,-3.993774033E1,-8.086822510E0,4.838587301E1
3.028443750E0,2.610720825E1,-4.011219406E1,-8.237815857E0,4.856373179E1
3.038482750E0,2.628080940E1,-4.002717590E1,-7.915054321E0,4.853353313E1
3.048521750E0,2.621422386E1,-4.017911911E1,-8.087303162E0,4.865132699E1
3.058560750E0,2.630467415E1,-3.998558426E1,-7.973724365E0,4.852177976E1
3.068599750E0,2.614925575E1,-4.001571274E1,-8.174003601E0,4.849592949E1
3.078639750E0,2.625536728E1,-3.996023178E1,-7.979415894E0,4.847510199E1
3.088678750E0,2.614118195E1,-3.993941116E1,-8.039710999E0,4.840614538E1
3.098717750E0,2.623862839E1,-4.000613022E1,-7.909416199E0,4.849242146E1
3.108756750E0,2.607031059E1,-4.007672882E1,-8.190216064E0,4.850654519E1
3.118795750E0,2.608011818E1,-3.996853638E1,-7.866531372E0,4.836877898E1
3.128835375E0,2.600677109E1,-4.011425781E1,-8.107498169E0,4.848955917E1
3.138874375E0,2.609429169E1,-4.008209229E1,-7.977943420E0,4.848849102E1
3.148914375E0,2.593347549E1,-4.014122772E1,-8.286109924E0,4.850281365E1
3.158953375E0,2.600582886E1,-3.999304199E1,-7.917282104E0,4.835731484E1
3.168992375E0,2.586307335E1,-3.997423553E1,-8.082466125E0,4.829248729E1
3.179031375E0,2.591422653E1,-4.002409744E1,-7.982986450E0,4.834463347E1
3.189070375E0,2.593311882E1,-4.009076309E1,-8.026969910E0,4.841723023E1
3.199109375E0,2.600529099E1,-4.004313660E1,-8.055137634E0,4.842120600E1
3.209148375E0,2.615598679E1,-4.006145859E1,-8.102531433E0,4.852532457E1
3.219187375E0,2.611643982E1,-3.990719223E1,-8.110649109E0,4.837804305E1
3.229227375E0,2.598141861E1,-4.023235321E1,-8.418617249E0,4.862663338E1
3.239266375E0,2.626776123E1,-4.017987061E1,-7.942398071E0,4.865695191E1
3.249305375E0,2.606512451E1,-4.011409760E1,-8.155303955E0,4.852875976E1
3.259344375E0,2.613066101E1,-4.000775528E1,-8.347793579E0,4.850894335E1
